record_date,tax_deposit_type,tax_deposit_type_desc,tax_deposit_today_amt,tax_deposit_mtd_amt,tax_deposit_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2022-03-25,Cash Federal Tax Deposits,Direct,126,2228,17690,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,25
2022-03-25,Cash Federal Tax Deposits,Through Depositaries,8704,282360,1838338,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,25
2022-03-25,Inter-agency Transfers,null,40,9353,60607,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,25
2022-03-28,Withheld Income and Employment Taxes,null,21839,285082,1631507,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,28
2022-03-28,Individual Income Taxes,null,1201,13544,122497,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,28
2022-03-28,Railroad Retirement Taxes,null,67,459,3162,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,28
2022-03-28,Excise Taxes,null,492,5265,36617,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,28
2022-03-28,Corporation Income Taxes,null,125,13088,142288,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,28
2022-03-28,Federal Unemployment Taxes,null,3,53,2257,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,28
2022-03-28,Estate and Gift Taxes & Misc IRS Rcpts.,null,7,185,2042,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,28
2022-03-28,Cash Federal Tax Deposits,Direct,161,2389,17850,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,28
2022-03-28,Cash Federal Tax Deposits,Through Depositaries,23564,305925,1861903,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,28
2022-03-28,Inter-agency Transfers,null,10,9362,60617,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,28
2022-03-29,Withheld Income and Employment Taxes,null,3304,288386,1634811,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,29
2022-03-29,Individual Income Taxes,null,1349,14893,123846,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,29
2022-03-29,Railroad Retirement Taxes,null,5,464,3167,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,29
2022-03-29,Excise Taxes,null,1964,7229,38581,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,29
2022-03-29,Corporation Income Taxes,null,175,13263,142462,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,29
2022-03-29,Federal Unemployment Taxes,null,2,55,2259,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,29
2022-03-29,Estate and Gift Taxes & Misc IRS Rcpts.,null,14,199,2056,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,29
2022-03-29,Cash Federal Tax Deposits,Direct,651,3040,18501,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,29
2022-03-29,Cash Federal Tax Deposits,Through Depositaries,6135,312060,1868038,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,29
2022-03-29,Inter-agency Transfers,null,27,9389,60644,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,29
2022-03-30,Withheld Income and Employment Taxes,null,9581,297967,1644392,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,30
2022-03-30,Individual Income Taxes,null,1344,16237,125190,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,30
2022-03-30,Railroad Retirement Taxes,null,4,468,3171,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,30
2022-03-30,Excise Taxes,null,27,7256,38607,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,30
2022-03-30,Corporation Income Taxes,null,970,14233,143432,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,30
2022-03-30,Federal Unemployment Taxes,null,4,60,2264,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,30
2022-03-30,Estate and Gift Taxes & Misc IRS Rcpts.,null,4,203,2060,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,30
2022-03-30,Cash Federal Tax Deposits,Direct,60,3100,18561,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,30
2022-03-30,Cash Federal Tax Deposits,Through Depositaries,11596,323657,1879634,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,30
2022-03-30,Inter-agency Transfers,null,277,9666,60921,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,30
2022-03-31,Withheld Income and Employment Taxes,null,6358,304325,1650750,IV,Federal Tax Deposits,Classification,1,2022,2,2022,1,03,31
2022-03-31,Individual Income Taxes,null,1129,17365,126319,IV,Federal Tax Deposits,Classification,2,2022,2,2022,1,03,31
2022-03-31,Railroad Retirement Taxes,null,21,488,3192,IV,Federal Tax Deposits,Classification,3,2022,2,2022,1,03,31
2022-03-31,Excise Taxes,null,20,7275,38627,IV,Federal Tax Deposits,Classification,4,2022,2,2022,1,03,31
2022-03-31,Corporation Income Taxes,null,421,14653,143853,IV,Federal Tax Deposits,Classification,5,2022,2,2022,1,03,31
2022-03-31,Federal Unemployment Taxes,null,7,67,2271,IV,Federal Tax Deposits,Classification,6,2022,2,2022,1,03,31
2022-03-31,Estate and Gift Taxes & Misc IRS Rcpts.,null,9,212,2069,IV,Federal Tax Deposits,Classification,7,2022,2,2022,1,03,31
2022-03-31,Cash Federal Tax Deposits,Direct,39,3138,18600,IV,Federal Tax Deposits,Classification,9,2022,2,2022,1,03,31
2022-03-31,Cash Federal Tax Deposits,Through Depositaries,7538,331195,1887172,IV,Federal Tax Deposits,Classification,10,2022,2,2022,1,03,31
2022-03-31,Inter-agency Transfers,null,387,10053,61308,IV,Federal Tax Deposits,Classification,12,2022,2,2022,1,03,31
2022-04-01,Withheld Income and Employment Taxes,null,27565,27565,1678315,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,01
2022-04-01,Individual Income Taxes,null,2461,2461,128779,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,01
2022-04-01,Railroad Retirement Taxes,null,27,27,3219,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,01
2022-04-01,Excise Taxes,null,27,27,38654,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,01
2022-04-01,Corporation Income Taxes,null,405,405,144259,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,01
2022-04-01,Federal Unemployment Taxes,null,6,6,2277,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,01
2022-04-01,Estate and Gift Taxes & Misc IRS Rcpts.,null,23,23,2092,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,01
2022-04-01,Cash Federal Tax Deposits,Direct,57,57,18657,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,01
2022-04-01,Cash Federal Tax Deposits,Through Depositaries,28524,28524,1915696,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,01
2022-04-01,Inter-agency Transfers,null,1933,1933,63241,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,01
2022-04-04,Withheld Income and Employment Taxes,null,28541,56106,1706856,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,04
2022-04-04,Individual Income Taxes,null,2573,5034,131352,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,04
2022-04-04,Railroad Retirement Taxes,null,48,76,3267,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,04
2022-04-04,Excise Taxes,null,26,53,38680,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,04
2022-04-04,Corporation Income Taxes,null,321,726,144579,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,04
2022-04-04,Federal Unemployment Taxes,null,8,14,2285,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,04
2022-04-04,Estate and Gift Taxes & Misc IRS Rcpts.,null,17,39,2109,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,04
2022-04-04,Cash Federal Tax Deposits,Direct,37,94,18694,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,04
2022-04-04,Cash Federal Tax Deposits,Through Depositaries,28366,56890,1944062,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,04
2022-04-04,Inter-agency Transfers,null,3130,5064,66372,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,04
2022-04-05,Withheld Income and Employment Taxes,null,3610,59716,1710466,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,05
2022-04-05,Individual Income Taxes,null,3043,8077,134396,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,05
2022-04-05,Railroad Retirement Taxes,null,2,78,3270,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,05
2022-04-05,Excise Taxes,null,25,78,38705,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,05
2022-04-05,Corporation Income Taxes,null,432,1158,145011,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,05
2022-04-05,Federal Unemployment Taxes,null,11,25,2296,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,05
2022-04-05,Estate and Gift Taxes & Misc IRS Rcpts.,null,83,122,2192,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,05
2022-04-05,Cash Federal Tax Deposits,Direct,47,140,18740,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,05
2022-04-05,Cash Federal Tax Deposits,Through Depositaries,6886,63776,1950948,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,05
2022-04-05,Inter-agency Transfers,null,274,5338,66646,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,05
2022-04-06,Withheld Income and Employment Taxes,null,12709,72425,1723175,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,06
2022-04-06,Individual Income Taxes,null,2359,10436,136755,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,06
2022-04-06,Railroad Retirement Taxes,null,10,88,3279,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,06
2022-04-06,Excise Taxes,null,18,96,38723,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,06
2022-04-06,Corporation Income Taxes,null,2878,4036,147889,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,06
2022-04-06,Federal Unemployment Taxes,null,12,37,2308,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,06
2022-04-06,Estate and Gift Taxes & Misc IRS Rcpts.,null,5,127,2196,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,06
2022-04-06,Cash Federal Tax Deposits,Direct,65,205,18805,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,06
2022-04-06,Cash Federal Tax Deposits,Through Depositaries,17912,81688,1968860,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,06
2022-04-06,Inter-agency Transfers,null,14,5353,66660,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,06
2022-04-07,Withheld Income and Employment Taxes,null,3695,76121,1726870,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,07
2022-04-07,Individual Income Taxes,null,3124,13560,139878,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,07
2022-04-07,Railroad Retirement Taxes,null,3,90,3282,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,07
2022-04-07,Excise Taxes,null,25,122,38749,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,07
2022-04-07,Corporation Income Taxes,null,643,4679,148532,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,07
2022-04-07,Federal Unemployment Taxes,null,11,48,2319,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,07
2022-04-07,Estate and Gift Taxes & Misc IRS Rcpts.,null,178,305,2375,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,07
2022-04-07,Cash Federal Tax Deposits,Direct,50,255,18855,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,07
2022-04-07,Cash Federal Tax Deposits,Through Depositaries,7365,89053,1976225,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,07
2022-04-07,Inter-agency Transfers,null,264,5617,66925,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,07
2022-04-08,Withheld Income and Employment Taxes,null,8434,84555,1735304,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,08
2022-04-08,Individual Income Taxes,null,4693,18253,144571,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,08
2022-04-08,Railroad Retirement Taxes,null,54,144,3335,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,08
2022-04-08,Excise Taxes,null,110,232,38859,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,08
2022-04-08,Corporation Income Taxes,null,1201,5880,149733,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,08
2022-04-08,Federal Unemployment Taxes,null,14,62,2333,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,08
2022-04-08,Estate and Gift Taxes & Misc IRS Rcpts.,null,14,319,2388,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,08
2022-04-08,Cash Federal Tax Deposits,Direct,33,288,18888,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,08
2022-04-08,Cash Federal Tax Deposits,Through Depositaries,14405,103458,1990631,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,08
2022-04-08,Inter-agency Transfers,null,81,5698,67006,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,08
2022-04-11,Withheld Income and Employment Taxes,null,21017,105572,1756322,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,11
2022-04-11,Individual Income Taxes,null,9352,27605,153923,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,11
2022-04-11,Railroad Retirement Taxes,null,70,214,3406,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,11
2022-04-11,Excise Taxes,null,106,338,38965,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,11
2022-04-11,Corporation Income Taxes,null,1049,6929,150782,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,11
2022-04-11,Federal Unemployment Taxes,null,16,78,2349,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,11
2022-04-11,Estate and Gift Taxes & Misc IRS Rcpts.,null,11,330,2400,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,11
2022-04-11,Cash Federal Tax Deposits,Direct,31,319,18919,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,11
2022-04-11,Cash Federal Tax Deposits,Through Depositaries,31197,134655,2021828,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,11
2022-04-11,Inter-agency Transfers,null,394,6092,67400,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,11
2022-04-12,Withheld Income and Employment Taxes,null,4473,110045,1760794,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,12
2022-04-12,Individual Income Taxes,null,12441,40046,166365,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,12
2022-04-12,Railroad Retirement Taxes,null,2,216,3408,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,12
2022-04-12,Excise Taxes,null,569,907,39535,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,12
2022-04-12,Corporation Income Taxes,null,2300,9229,153082,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,12
2022-04-12,Federal Unemployment Taxes,null,10,88,2358,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,12
2022-04-12,Estate and Gift Taxes & Misc IRS Rcpts.,null,51,381,2451,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,12
2022-04-12,Cash Federal Tax Deposits,Direct,74,393,18993,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,12
2022-04-12,Cash Federal Tax Deposits,Through Depositaries,19742,154398,2041570,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,12
2022-04-12,Inter-agency Transfers,null,29,6122,67429,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,12
2022-04-13,Withheld Income and Employment Taxes,null,10553,120597,1771347,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,13
2022-04-13,Individual Income Taxes,null,15036,55082,181401,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,13
2022-04-13,Railroad Retirement Taxes,null,6,222,3413,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,13
2022-04-13,Excise Taxes,null,588,1495,40122,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,13
2022-04-13,Corporation Income Taxes,null,6224,15453,159306,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,13
2022-04-13,Federal Unemployment Taxes,null,15,103,2373,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,13
2022-04-13,Estate and Gift Taxes & Misc IRS Rcpts.,null,15,396,2465,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,13
2022-04-13,Cash Federal Tax Deposits,Direct,159,552,19152,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,13
2022-04-13,Cash Federal Tax Deposits,Through Depositaries,32267,186664,2073837,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,13
2022-04-13,Inter-agency Transfers,null,11,6132,67440,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,13
2022-04-14,Withheld Income and Employment Taxes,null,6772,127369,1778119,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,14
2022-04-14,Individual Income Taxes,null,28856,83938,210256,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,14
2022-04-14,Railroad Retirement Taxes,null,6,228,3420,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,14
2022-04-14,Excise Taxes,null,2172,3668,42295,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,14
2022-04-14,Corporation Income Taxes,null,23683,39136,182989,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,14
2022-04-14,Federal Unemployment Taxes,null,13,115,2386,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,14
2022-04-14,Estate and Gift Taxes & Misc IRS Rcpts.,null,71,467,2536,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,14
2022-04-14,Cash Federal Tax Deposits,Direct,743,1295,19894,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,14
2022-04-14,Cash Federal Tax Deposits,Through Depositaries,60816,247480,2134653,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,14
2022-04-14,Inter-agency Transfers,null,15,6147,67454,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,14
2022-04-15,Withheld Income and Employment Taxes,null,12589,139958,1790708,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,15
2022-04-15,Individual Income Taxes,null,44881,128819,255138,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,15
2022-04-15,Railroad Retirement Taxes,null,17,246,3437,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,15
2022-04-15,Excise Taxes,null,91,3759,42386,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,15
2022-04-15,Corporation Income Taxes,null,25275,64411,208265,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,15
2022-04-15,Federal Unemployment Taxes,null,32,147,2418,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,15
2022-04-15,Estate and Gift Taxes & Misc IRS Rcpts.,null,145,612,2681,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,15
2022-04-15,Cash Federal Tax Deposits,Direct,85,1380,19980,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,15
2022-04-15,Cash Federal Tax Deposits,Through Depositaries,81159,328639,2215812,IV,Federal Tax Deposits,Classification,10,2022,3,2022,2,04,15
2022-04-15,Inter-agency Transfers,null,1786,7933,69241,IV,Federal Tax Deposits,Classification,12,2022,3,2022,2,04,15
2022-04-18,Withheld Income and Employment Taxes,null,41731,181689,1832439,IV,Federal Tax Deposits,Classification,1,2022,3,2022,2,04,18
2022-04-18,Individual Income Taxes,null,90910,219729,346048,IV,Federal Tax Deposits,Classification,2,2022,3,2022,2,04,18
2022-04-18,Railroad Retirement Taxes,null,54,299,3491,IV,Federal Tax Deposits,Classification,3,2022,3,2022,2,04,18
2022-04-18,Excise Taxes,null,28,3787,42414,IV,Federal Tax Deposits,Classification,4,2022,3,2022,2,04,18
2022-04-18,Corporation Income Taxes,null,22873,87285,231138,IV,Federal Tax Deposits,Classification,5,2022,3,2022,2,04,18
2022-04-18,Federal Unemployment Taxes,null,13,160,2431,IV,Federal Tax Deposits,Classification,6,2022,3,2022,2,04,18
2022-04-18,Estate and Gift Taxes & Misc IRS Rcpts.,null,53,665,2735,IV,Federal Tax Deposits,Classification,7,2022,3,2022,2,04,18
2022-04-18,Cash Federal Tax Deposits,Direct,33,1413,20013,IV,Federal Tax Deposits,Classification,9,2022,3,2022,2,04,18
