record_date,tax_refund_type,tax_refund_type_desc,tax_refund_today_amt,tax_refund_mtd_amt,tax_refund_fytd_amt,table_nbr,table_nm,sub_table_name,src_line_nbr,record_fiscal_year,record_fiscal_quarter,record_calendar_year,record_calendar_quarter,record_calendar_month,record_calendar_day
2017-05-25,IRS Tax Refunds Individual,Checks,73,7718,55032,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,05,25
2017-05-25,IRS Tax Refunds Individual,EFT,76,11261,254477,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,05,25
2017-05-26,IRS Tax Refunds Business,Checks,27,3707,27776,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,05,26
2017-05-26,IRS Tax Refunds Business,EFT,0,1986,15618,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,05,26
2017-05-26,IRS Tax Refunds Individual,Checks,894,8612,55926,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,05,26
2017-05-26,IRS Tax Refunds Individual,EFT,67,11328,254544,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,05,26
2017-05-30,IRS Tax Refunds Business,Checks,415,4122,28191,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,05,30
2017-05-30,IRS Tax Refunds Business,EFT,66,2052,15685,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,05,30
2017-05-30,IRS Tax Refunds Individual,Checks,64,8676,55991,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,05,30
2017-05-30,IRS Tax Refunds Individual,EFT,90,11418,254634,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,05,30
2017-05-31,IRS Tax Refunds Business,Checks,7,4129,28198,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,05,31
2017-05-31,IRS Tax Refunds Business,EFT,49,2101,15733,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,05,31
2017-05-31,IRS Tax Refunds Individual,Checks,54,8730,56045,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,05,31
2017-05-31,IRS Tax Refunds Individual,EFT,101,11518,254735,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,05,31
2017-06-01,IRS Tax Refunds Business,Checks,58,58,28256,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,01
2017-06-01,IRS Tax Refunds Business,EFT,87,87,15821,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,01
2017-06-01,IRS Tax Refunds Individual,Checks,56,56,56100,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,01
2017-06-01,IRS Tax Refunds Individual,EFT,732,732,255467,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,01
2017-06-02,IRS Tax Refunds Business,Checks,17,76,28274,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,02
2017-06-02,IRS Tax Refunds Business,EFT,51,139,15872,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,02
2017-06-02,IRS Tax Refunds Individual,Checks,71,127,56172,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,02
2017-06-02,IRS Tax Refunds Individual,EFT,101,832,255567,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,02
2017-06-05,IRS Tax Refunds Business,Checks,4,79,28278,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,05
2017-06-05,IRS Tax Refunds Business,EFT,41,179,15913,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,05
2017-06-05,IRS Tax Refunds Individual,Checks,785,911,56956,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,05
2017-06-05,IRS Tax Refunds Individual,EFT,93,920,255655,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,05
2017-06-06,IRS Tax Refunds Business,Checks,459,539,28737,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,06
2017-06-06,IRS Tax Refunds Business,EFT,212,391,16125,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,06
2017-06-06,IRS Tax Refunds Individual,Checks,76,988,57033,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,06
2017-06-06,IRS Tax Refunds Individual,EFT,63,983,255718,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,06
2017-06-07,IRS Tax Refunds Business,Checks,5,544,28742,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,07
2017-06-07,IRS Tax Refunds Business,EFT,14,405,16139,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,07
2017-06-07,IRS Tax Refunds Individual,Checks,57,1044,57089,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,07
2017-06-07,IRS Tax Refunds Individual,EFT,729,1712,256447,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,07
2017-06-08,IRS Tax Refunds Business,EFT,6,411,16144,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,08
2017-06-08,IRS Tax Refunds Business,Checks,36,580,28778,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,08
2017-06-08,IRS Tax Refunds Individual,Checks,62,1106,57151,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,08
2017-06-08,IRS Tax Refunds Individual,EFT,69,1780,256515,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,08
2017-06-09,IRS Tax Refunds Business,Checks,10,590,28788,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,09
2017-06-09,IRS Tax Refunds Business,EFT,257,668,16402,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,09
2017-06-09,IRS Tax Refunds Individual,Checks,745,1851,57895,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,09
2017-06-09,IRS Tax Refunds Individual,EFT,50,1830,256565,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,09
2017-06-12,IRS Tax Refunds Business,Checks,40,630,28828,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,12
2017-06-12,IRS Tax Refunds Business,EFT,46,714,16447,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,12
2017-06-12,IRS Tax Refunds Individual,Checks,51,1901,57946,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,12
2017-06-12,IRS Tax Refunds Individual,EFT,69,1900,256635,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,12
2017-06-13,IRS Tax Refunds Business,Checks,457,1087,29285,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,13
2017-06-13,IRS Tax Refunds Business,EFT,413,1127,16860,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,13
2017-06-13,IRS Tax Refunds Individual,Checks,40,1941,57986,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,13
2017-06-13,IRS Tax Refunds Individual,EFT,64,1964,256699,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,13
2017-06-14,IRS Tax Refunds Business,Checks,7,1094,29292,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,14
2017-06-14,IRS Tax Refunds Business,EFT,1,1128,16862,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,14
2017-06-14,IRS Tax Refunds Individual,Checks,51,1992,58037,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,14
2017-06-14,IRS Tax Refunds Individual,EFT,556,2520,257255,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,14
2017-06-15,IRS Tax Refunds Business,Checks,16,1110,29308,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,15
2017-06-15,IRS Tax Refunds Business,EFT,18,1146,16879,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,15
2017-06-15,IRS Tax Refunds Individual,Checks,42,2034,58079,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,15
2017-06-15,IRS Tax Refunds Individual,EFT,50,2570,257305,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,15
2017-06-16,IRS Tax Refunds Business,Checks,71,1180,29379,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,16
2017-06-16,IRS Tax Refunds Business,EFT,911,2057,17790,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,16
2017-06-16,IRS Tax Refunds Individual,Checks,598,2632,58677,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,16
2017-06-16,IRS Tax Refunds Individual,EFT,56,2626,257361,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,16
2017-06-19,IRS Tax Refunds Business,Checks,8,1189,29387,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,19
2017-06-19,IRS Tax Refunds Business,EFT,33,2090,17823,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,19
2017-06-19,IRS Tax Refunds Individual,Checks,44,2676,58721,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,19
2017-06-19,IRS Tax Refunds Individual,EFT,56,2682,257416,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,19
2017-06-20,IRS Tax Refunds Business,Checks,420,1608,29807,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,20
2017-06-20,IRS Tax Refunds Business,EFT,35,2125,17858,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,20
2017-06-20,IRS Tax Refunds Individual,Checks,39,2716,58760,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,20
2017-06-20,IRS Tax Refunds Individual,EFT,58,2740,257475,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,20
2017-06-21,IRS Tax Refunds Business,Checks,24,1633,29831,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,21
2017-06-21,IRS Tax Refunds Business,EFT,90,2215,17948,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,21
2017-06-21,IRS Tax Refunds Individual,Checks,36,2751,58796,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,21
2017-06-21,IRS Tax Refunds Individual,EFT,571,3311,258045,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,21
2017-06-22,IRS Tax Refunds Business,Checks,153,1786,29984,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,22
2017-06-22,IRS Tax Refunds Business,EFT,63,2278,18012,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,22
2017-06-22,IRS Tax Refunds Individual,Checks,52,2803,58848,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,22
2017-06-22,IRS Tax Refunds Individual,EFT,0,3311,258045,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,22
2017-06-23,IRS Tax Refunds Business,Checks,3,1789,29988,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,23
2017-06-23,IRS Tax Refunds Business,EFT,47,2325,18059,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,23
2017-06-23,IRS Tax Refunds Individual,Checks,764,3567,59612,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,23
2017-06-23,IRS Tax Refunds Individual,EFT,97,3408,258143,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,23
2017-06-26,IRS Tax Refunds Business,Checks,13,1802,30000,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,26
2017-06-26,IRS Tax Refunds Business,EFT,23,2348,18081,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,26
2017-06-26,IRS Tax Refunds Individual,Checks,15,3582,59627,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,26
2017-06-26,IRS Tax Refunds Individual,EFT,51,3459,258194,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,26
2017-06-27,IRS Tax Refunds Business,Checks,381,2184,30382,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,27
2017-06-27,IRS Tax Refunds Business,EFT,31,2379,18112,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,27
2017-06-27,IRS Tax Refunds Individual,Checks,84,3666,59710,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,27
2017-06-27,IRS Tax Refunds Individual,EFT,65,3524,258259,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,27
2017-06-28,IRS Tax Refunds Business,Checks,14,2198,30396,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,28
2017-06-28,IRS Tax Refunds Business,EFT,4,2383,18116,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,28
2017-06-28,IRS Tax Refunds Individual,Checks,39,3705,59750,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,28
2017-06-28,IRS Tax Refunds Individual,EFT,493,4017,258752,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,28
2017-06-29,IRS Tax Refunds Business,Checks,131,2329,30527,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,29
2017-06-29,IRS Tax Refunds Business,EFT,6,2389,18122,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,29
2017-06-29,IRS Tax Refunds Individual,Checks,89,3794,59838,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,29
2017-06-29,IRS Tax Refunds Individual,EFT,60,4077,258812,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,29
2017-06-30,IRS Tax Refunds Business,EFT,7,2396,18129,VI,Income Tax Refunds Issued,Classification,2,2017,3,2017,2,06,30
2017-06-30,IRS Tax Refunds Individual,Checks,547,4341,60386,VI,Income Tax Refunds Issued,Classification,3,2017,3,2017,2,06,30
2017-06-30,IRS Tax Refunds Business,Checks,25,2354,30552,VI,Income Tax Refunds Issued,Classification,1,2017,3,2017,2,06,30
2017-06-30,IRS Tax Refunds Individual,EFT,44,4120,258855,VI,Income Tax Refunds Issued,Classification,4,2017,3,2017,2,06,30
2017-07-03,IRS Tax Refunds Business,Checks,386,386,30938,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,03
2017-07-03,IRS Tax Refunds Business,EFT,103,103,18232,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,03
2017-07-03,IRS Tax Refunds Individual,Checks,51,51,60437,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,03
2017-07-03,IRS Tax Refunds Individual,EFT,47,47,258903,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,03
2017-07-05,IRS Tax Refunds Business,Checks,5,391,30943,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,05
2017-07-05,IRS Tax Refunds Business,EFT,1,104,18234,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,05
2017-07-05,IRS Tax Refunds Individual,Checks,40,91,60477,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,05
2017-07-05,IRS Tax Refunds Individual,EFT,47,94,258949,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,05
2017-07-06,IRS Tax Refunds Business,Checks,2,393,30945,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,06
2017-07-06,IRS Tax Refunds Business,EFT,0,104,18234,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,06
2017-07-06,IRS Tax Refunds Individual,Checks,36,127,60513,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,06
2017-07-06,IRS Tax Refunds Individual,EFT,463,557,259412,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,06
2017-07-07,IRS Tax Refunds Business,Checks,3,396,30949,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,07
2017-07-07,IRS Tax Refunds Business,EFT,7,112,18241,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,07
2017-07-07,IRS Tax Refunds Individual,Checks,44,171,60557,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,07
2017-07-07,IRS Tax Refunds Individual,EFT,67,624,259479,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,07
2017-07-10,IRS Tax Refunds Business,Checks,7,403,30956,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,10
2017-07-10,IRS Tax Refunds Business,EFT,2,113,18243,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,10
2017-07-10,IRS Tax Refunds Individual,Checks,539,710,61096,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,10
2017-07-10,IRS Tax Refunds Individual,EFT,40,663,259519,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,10
2017-07-11,IRS Tax Refunds Business,Checks,294,697,31250,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,11
2017-07-11,IRS Tax Refunds Business,EFT,685,798,18928,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,11
2017-07-11,IRS Tax Refunds Individual,Checks,54,764,61150,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,11
2017-07-11,IRS Tax Refunds Individual,EFT,50,713,259568,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,11
2017-07-12,IRS Tax Refunds Business,EFT,1,799,18929,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,12
2017-07-12,IRS Tax Refunds Business,Checks,233,930,31483,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,12
2017-07-12,IRS Tax Refunds Individual,Checks,34,797,61183,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,12
2017-07-12,IRS Tax Refunds Individual,EFT,408,1121,259977,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,12
2017-07-13,IRS Tax Refunds Business,Checks,4,934,31486,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,13
2017-07-13,IRS Tax Refunds Business,EFT,37,837,18966,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,13
2017-07-13,IRS Tax Refunds Individual,Checks,40,838,61224,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,13
2017-07-13,IRS Tax Refunds Individual,EFT,35,1156,260011,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,13
2017-07-14,IRS Tax Refunds Business,Checks,10,944,31496,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,14
2017-07-14,IRS Tax Refunds Business,EFT,31,868,18997,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,14
2017-07-14,IRS Tax Refunds Individual,Checks,555,1393,61779,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,14
2017-07-14,IRS Tax Refunds Individual,EFT,34,1190,260045,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,14
2017-07-17,IRS Tax Refunds Business,Checks,154,1098,31651,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,17
2017-07-17,IRS Tax Refunds Business,EFT,14,882,19011,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,17
2017-07-17,IRS Tax Refunds Individual,Checks,42,1435,61820,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,17
2017-07-17,IRS Tax Refunds Individual,EFT,34,1223,260079,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,17
2017-07-18,IRS Tax Refunds Business,Checks,314,1412,31965,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,18
2017-07-18,IRS Tax Refunds Business,EFT,21,902,19032,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,18
2017-07-18,IRS Tax Refunds Individual,Checks,31,1466,61851,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,18
2017-07-18,IRS Tax Refunds Individual,EFT,39,1263,260118,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,18
2017-07-19,IRS Tax Refunds Business,EFT,32,935,19064,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,19
2017-07-19,IRS Tax Refunds Business,Checks,14,1427,31979,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,19
2017-07-19,IRS Tax Refunds Individual,Checks,24,1490,61875,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,19
2017-07-19,IRS Tax Refunds Individual,EFT,343,1606,260461,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,19
2017-07-20,IRS Tax Refunds Business,Checks,10,1436,31989,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,20
2017-07-20,IRS Tax Refunds Business,EFT,42,976,19106,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,20
2017-07-20,IRS Tax Refunds Individual,Checks,53,1542,61928,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,20
2017-07-20,IRS Tax Refunds Individual,EFT,33,1639,260494,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,20
2017-07-21,IRS Tax Refunds Business,Checks,7,1443,31996,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,21
2017-07-21,IRS Tax Refunds Business,EFT,0,976,19106,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,21
2017-07-21,IRS Tax Refunds Individual,Checks,466,2008,62394,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,21
2017-07-21,IRS Tax Refunds Individual,EFT,37,1676,260531,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,21
2017-07-24,IRS Tax Refunds Business,Checks,13,1456,32009,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,24
2017-07-24,IRS Tax Refunds Business,EFT,24,1000,19130,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,24
2017-07-24,IRS Tax Refunds Individual,Checks,105,2113,62499,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,24
2017-07-24,IRS Tax Refunds Individual,EFT,40,1716,260571,VI,Income Tax Refunds Issued,Classification,4,2017,4,2017,3,07,24
2017-07-25,IRS Tax Refunds Business,Checks,584,2040,32592,VI,Income Tax Refunds Issued,Classification,1,2017,4,2017,3,07,25
2017-07-25,IRS Tax Refunds Business,EFT,111,1111,19241,VI,Income Tax Refunds Issued,Classification,2,2017,4,2017,3,07,25
2017-07-25,IRS Tax Refunds Individual,Checks,30,2144,62530,VI,Income Tax Refunds Issued,Classification,3,2017,4,2017,3,07,25
